id1,id2,weight
swamp_rabbit.n.02,wood_rabbit.n.01,1
pteropus_capestratus.n.01,placental.n.01,1
burro.n.01,mammal.n.01,1
harbor_porpoise.n.01,aquatic_mammal.n.01,1
harness_horse.n.01,mammal.n.01,1
barren_ground_caribou.n.01,caribou.n.01,1
cynocephalus_variegatus.n.01,placental.n.01,1
mangabey.n.01,primate.n.02,1
cairn.n.02,terrier.n.01,1
kelpie.n.02,working_dog.n.01,1
cro-magnon.n.01,homo.n.02,1
sheep.n.01,even-toed_ungulate.n.01,1
bobcat.n.01,wildcat.n.03,1
angwantibo.n.01,primate.n.02,1
bullock.n.02,placental.n.01,1
scottish_deerhound.n.01,hound.n.01,1
eastern_lowland_gorilla.n.01,primate.n.02,1
basenji.n.01,mammal.n.01,1
hare.n.01,placental.n.01,1
field_spaniel.n.01,dog.n.01,1
coonhound.n.01,dog.n.01,1
european_rabbit.n.01,mammal.n.01,1
viverrine.n.01,carnivore.n.01,1
springbok.n.01,ruminant.n.01,1
white-footed_mouse.n.01,mouse.n.01,1
wapiti.n.01,ungulate.n.01,1
cocker_spaniel.n.01,dog.n.01,1
arctic_fox.n.01,carnivore.n.01,1
seizure-alert_dog.n.01,carnivore.n.01,1
old_world_porcupine.n.01,mammal.n.01,1
bellwether.n.02,wether.n.01,1
carthorse.n.01,horse.n.01,1
northern_flying_squirrel.n.01,squirrel.n.01,1
european_lemming.n.01,rodent.n.01,1
english_setter.n.01,dog.n.01,1
greater_swiss_mountain_dog.n.01,sennenhunde.n.01,1
humpback.n.03,mammal.n.01,1
ruminant.n.01,even-toed_ungulate.n.01,1
least_shrew.n.01,insectivore.n.01,1
wild_boar.n.01,ungulate.n.01,1
kitty.n.04,carnivore.n.01,1
pilot_whale.n.01,placental.n.01,1
scotch_terrier.n.01,dog.n.01,1
packhorse.n.01,placental.n.01,1
indian_mongoose.n.01,mongoose.n.01,1
schipperke.n.01,canine.n.02,1
vampire_bat.n.01,placental.n.01,1
whirlaway.n.01,horse.n.01,1
wire-haired_fox_terrier.n.01,hunting_dog.n.01,1
blackbuck.n.01,even-toed_ungulate.n.01,1
bat.n.01,placental.n.01,1
rock_wallaby.n.01,metatherian.n.01,1
kob.n.01,bovid.n.01,1
german_short-haired_pointer.n.01,mammal.n.01,1
puku.n.01,antelope.n.01,1
cocker_spaniel.n.01,mammal.n.01,1
hack.n.07,placental.n.01,1
coydog.n.01,wolf.n.01,1
goat_antelope.n.01,placental.n.01,1
housedog.n.01,working_dog.n.01,1
working_dog.n.01,canine.n.02,1
african_elephant.n.01,pachyderm.n.01,1
mongoose.n.01,placental.n.01,1
feline.n.01,placental.n.01,1
queen.n.09,fossorial_mammal.n.01,1
american_foxhound.n.01,mammal.n.01,1
house_mouse.n.01,placental.n.01,1
water_dog.n.02,canine.n.02,1
mouse.n.01,mammal.n.01,1
takin.n.01,goat_antelope.n.01,1
ass.n.03,mammal.n.01,1
pomeranian.n.01,carnivore.n.01,1
guernsey.n.02,cattle.n.01,1
zebu.n.01,ungulate.n.01,1
nail-tailed_wallaby.n.01,wallaby.n.01,1
american_saddle_horse.n.01,equine.n.01,1
hearing_dog.n.01,canine.n.02,1
ermine.n.02,mammal.n.01,1
buckskin.n.01,ungulate.n.01,1
warrigal.n.01,placental.n.01,1
cashmere_goat.n.01,even-toed_ungulate.n.01,1
african_wild_ass.n.01,equine.n.01,1
aardwolf.n.01,carnivore.n.01,1
takin.n.01,even-toed_ungulate.n.01,1
caracal.n.01,placental.n.01,1
billy.n.02,bovid.n.01,1
mustang.n.01,odd-toed_ungulate.n.01,1
tree_squirrel.n.01,placental.n.01,1
sable_antelope.n.01,antelope.n.01,1
ichneumon.n.01,mammal.n.01,1
chipmunk.n.01,rodent.n.01,1
welsh.n.03,bovid.n.01,1
eastern_dasyure.n.01,metatherian.n.01,1
banded_palm_civet.n.01,viverrine.n.01,1
brood_bitch.n.01,placental.n.01,1
brown_swiss.n.01,mammal.n.01,1
great_dane.n.01,carnivore.n.01,1
lakeland_terrier.n.01,placental.n.01,1
sperm_whale.n.01,placental.n.01,1
bezoar_goat.n.01,bovid.n.01,1
common_opossum.n.01,mammal.n.01,1
rabbit-eared_bandicoot.n.01,metatherian.n.01,1
cinnamon_bear.n.01,carnivore.n.01,1
sausage_dog.n.01,placental.n.01,1
bovine.n.01,bovid.n.01,1
assault.n.03,odd-toed_ungulate.n.01,1
broodmare.n.01,horse.n.01,1
springer_spaniel.n.01,spaniel.n.01,1
paca.n.01,placental.n.01,1
mylodon.n.01,placental.n.01,1
staffordshire_bullterrier.n.01,placental.n.01,1
brood_bitch.n.01,carnivore.n.01,1
stud.n.04,male_horse.n.01,1
water_dog.n.02,mammal.n.01,1
roan.n.02,odd-toed_ungulate.n.01,1
mylodontid.n.01,placental.n.01,1
leonberg.n.01,canine.n.02,1
clydesdale_terrier.n.01,dog.n.01,1
macrotus.n.01,mammal.n.01,1
seattle_slew.n.01,placental.n.01,1
stoat.n.01,carnivore.n.01,1
dingo.n.01,canine.n.02,1
european_water_shrew.n.01,shrew.n.02,1
morgan.n.06,odd-toed_ungulate.n.01,1
white-lipped_peccary.n.01,ungulate.n.01,1
nanny.n.02,even-toed_ungulate.n.01,1
bighorn.n.02,even-toed_ungulate.n.01,1
war_admiral.n.01,equine.n.01,1
english_foxhound.n.01,mammal.n.01,1
harness_horse.n.01,equine.n.01,1
house_mouse.n.01,mouse.n.01,1
dryopithecine.n.01,primate.n.02,1
capuchin.n.02,monkey.n.01,1
australian_terrier.n.01,dog.n.01,1
spearnose_bat.n.01,carnivorous_bat.n.01,1
bulldog.n.01,canine.n.02,1
northern_bog_lemming.n.01,placental.n.01,1
roebuck.n.01,roe_deer.n.01,1
yearling.n.03,placental.n.01,1
warhorse.n.03,odd-toed_ungulate.n.01,1
addax.n.01,ruminant.n.01,1
toy_manchester.n.01,carnivore.n.01,1
dall_sheep.n.01,bovid.n.01,1
american_saddle_horse.n.01,ungulate.n.01,1
golden_mole.n.01,mammal.n.01,1
giant_panda.n.01,placental.n.01,1
banteng.n.01,bovine.n.01,1
briard.n.01,mammal.n.01,1
attack_dog.n.01,mammal.n.01,1
stepper.n.03,placental.n.01,1
guide_dog.n.01,working_dog.n.01,1
ground_sloth.n.01,edentate.n.01,1
blacktail_prairie_dog.n.01,placental.n.01,1
grade.n.09,bovid.n.01,1
sinanthropus.n.01,placental.n.01,1
flying_mouse.n.01,phalanger.n.01,1
toy_dog.n.01,placental.n.01,1
fallow_deer.n.01,placental.n.01,1
southern_flying_squirrel.n.01,american_flying_squirrel.n.01,1
white-tailed_jackrabbit.n.01,jackrabbit.n.01,1
plains_pocket_gopher.n.01,rodent.n.01,1
zinjanthropus.n.01,placental.n.01,1
jackal.n.01,placental.n.01,1
black-and-tan_coonhound.n.01,carnivore.n.01,1
wharf_rat.n.02,rat.n.01,1
river_otter.n.01,mammal.n.01,1
frosted_bat.n.01,carnivorous_bat.n.01,1
boskop_man.n.01,homo_sapiens.n.01,1
dark_horse.n.02,ungulate.n.01,1
sivapithecus.n.01,hominid.n.01,1
plow_horse.n.01,ungulate.n.01,1
striped_muishond.n.01,placental.n.01,1
pipistrelle.n.01,placental.n.01,1
jird.n.01,mammal.n.01,1
springer.n.02,cattle.n.01,1
workhorse.n.02,equine.n.01,1
groundhog.n.01,rodent.n.01,1
belgian_sheepdog.n.01,shepherd_dog.n.01,1
pug.n.01,canine.n.02,1
red_deer.n.01,deer.n.01,1
toy_spaniel.n.01,placental.n.01,1
river_dolphin.n.01,whale.n.02,1
seizure-alert_dog.n.01,working_dog.n.01,1
otter.n.02,mammal.n.01,1
tennessee_walker.n.01,odd-toed_ungulate.n.01,1
boarhound.n.01,placental.n.01,1
fox.n.01,placental.n.01,1
striped_muishond.n.01,musteline_mammal.n.01,1
english_toy_spaniel.n.01,canine.n.02,1
english_toy_spaniel.n.01,toy_dog.n.01,1
rogue_elephant.n.01,pachyderm.n.01,1
steed.n.01,ungulate.n.01,1
waterbuck.n.01,mammal.n.01,1
dachshund.n.01,carnivore.n.01,1
serotine.n.01,bat.n.01,1
staffordshire_bullterrier.n.01,terrier.n.01,1
eastern_lowland_gorilla.n.01,gorilla.n.01,1
scottish_deerhound.n.01,canine.n.02,1
jerboa.n.01,placental.n.01,1
griffon.n.02,placental.n.01,1
eastern_pipistrel.n.01,carnivorous_bat.n.01,1
lesser_panda.n.01,carnivore.n.01,1
fur_seal.n.02,aquatic_mammal.n.01,1
razorback.n.01,ungulate.n.01,1
mantled_ground_squirrel.n.01,squirrel.n.01,1
pika.n.01,placental.n.01,1
plains_pocket_gopher.n.01,gopher.n.04,1
sea_cow.n.01,aquatic_mammal.n.01,1
mexican_pocket_mouse.n.01,pocket_mouse.n.01,1
carabao.n.01,bovid.n.01,1
shetland_sheepdog.n.01,mammal.n.01,1
red_wolf.n.01,wolf.n.01,1
silky_pocket_mouse.n.01,rat.n.01,1
lionet.n.01,carnivore.n.01,1
grade.n.09,even-toed_ungulate.n.01,1
pithecanthropus.n.01,placental.n.01,1
southern_flying_squirrel.n.01,rodent.n.01,1
yellowbelly_marmot.n.01,mammal.n.01,1
siamese_cat.n.01,placental.n.01,1
gazelle.n.01,ungulate.n.01,1
pygmy_chimpanzee.n.01,chimpanzee.n.01,1
chevrotain.n.01,mammal.n.01,1
big_cat.n.01,feline.n.01,1
borzoi.n.01,dog.n.01,1
rat_terrier.n.01,mammal.n.01,1
jungle_cat.n.01,mammal.n.01,1
goat.n.01,ungulate.n.01,1
percheron.n.01,placental.n.01,1
cow.n.01,ruminant.n.01,1
aperea.n.01,cavy.n.01,1
pacer.n.01,ungulate.n.01,1
malayan_tapir.n.01,tapir.n.01,1
southern_flying_squirrel.n.01,squirrel.n.01,1
scottish_deerhound.n.01,dog.n.01,1
banded_palm_civet.n.01,civet.n.01,1
chestnut.n.06,horse.n.01,1
alaskan_brown_bear.n.01,placental.n.01,1
tamandua.n.01,anteater.n.02,1
tibetan_mastiff.n.01,mastiff.n.01,1
mountain_sheep.n.01,placental.n.01,1
vizsla.n.01,carnivore.n.01,1
bull_mastiff.n.01,working_dog.n.01,1
greater_pichiciego.n.01,mammal.n.01,1
buckskin.n.01,horse.n.01,1
gemsbok.n.01,oryx.n.01,1
crab-eating_dog.n.01,canine.n.02,1
gelding.n.01,equine.n.01,1
australopithecus_africanus.n.01,primate.n.02,1
common_eland.n.01,mammal.n.01,1
short-tailed_shrew.n.01,shrew.n.02,1
mountain_zebra.n.01,odd-toed_ungulate.n.01,1
liver_chestnut.n.01,equine.n.01,1
common_eland.n.01,ruminant.n.01,1
kinkajou.n.01,mammal.n.01,1
water_buffalo.n.01,ungulate.n.01,1
bottlenose_dolphin.n.01,cetacean.n.01,1
irish_terrier.n.01,carnivore.n.01,1
beef.n.01,ruminant.n.01,1
rottweiler.n.01,carnivore.n.01,1
sperm_whale.n.01,aquatic_mammal.n.01,1
citation.n.06,racehorse.n.01,1
beaver_rat.n.01,water_rat.n.03,1
seizure-alert_dog.n.01,mammal.n.01,1
hackney.n.02,placental.n.01,1
setter.n.02,mammal.n.01,1
citation.n.06,horse.n.01,1
otterhound.n.01,hunting_dog.n.01,1
packrat.n.02,placental.n.01,1
staghound.n.01,hunting_dog.n.01,1
griffon.n.03,hunting_dog.n.01,1
domestic_goat.n.01,goat.n.01,1
stallion.n.01,equine.n.01,1
mole.n.06,mammal.n.01,1
keeshond.n.01,canine.n.02,1
steed.n.01,horse.n.01,1
whirlaway.n.01,racehorse.n.01,1
bongo.n.02,ruminant.n.01,1
tarsius_syrichta.n.01,placental.n.01,1
saint_bernard.n.01,dog.n.01,1
ruminant.n.01,ungulate.n.01,1
ox.n.01,ruminant.n.01,1
chihuahua.n.03,dog.n.01,1
chow.n.03,spitz.n.01,1
white_whale.n.01,cetacean.n.01,1
pied_lemming.n.01,lemming.n.01,1
new_world_porcupine.n.01,placental.n.01,1
briard.n.01,shepherd_dog.n.01,1
spouter.n.03,placental.n.01,1
harp_seal.n.01,placental.n.01,1
boskop_man.n.01,placental.n.01,1
desmodus_rotundus.n.01,mammal.n.01,1
gerenuk.n.01,placental.n.01,1
bobcat.n.01,mammal.n.01,1
roe_deer.n.01,mammal.n.01,1
smooth-haired_fox_terrier.n.01,hunting_dog.n.01,1
bovid.n.01,ungulate.n.01,1
horse.n.01,placental.n.01,1
pouched_mouse.n.01,metatherian.n.01,1
grivet.n.01,placental.n.01,1
pacer.n.01,equine.n.01,1
new_world_least_weasel.n.01,musteline_mammal.n.01,1
lincoln.n.03,ruminant.n.01,1
serow.n.01,ungulate.n.01,1
male_horse.n.01,mammal.n.01,1
ox.n.02,mammal.n.01,1
giant_eland.n.01,even-toed_ungulate.n.01,1
manchester_terrier.n.01,placental.n.01,1
chihuahua.n.03,carnivore.n.01,1
serow.n.01,ruminant.n.01,1
rhesus.n.01,primate.n.02,1
beef.n.01,bovine.n.01,1
lioness.n.01,mammal.n.01,1
american_marten.n.01,mammal.n.01,1
small_civet.n.01,placental.n.01,1
wheel_horse.n.01,workhorse.n.02,1
cob.n.02,odd-toed_ungulate.n.01,1
staffordshire_bullterrier.n.01,mammal.n.01,1
brown_swiss.n.01,ungulate.n.01,1
vampire_bat.n.01,carnivorous_bat.n.01,1
american_flying_squirrel.n.01,rodent.n.01,1
cryptoprocta.n.01,carnivore.n.01,1
pony.n.02,placental.n.01,1
skye_terrier.n.01,canine.n.02,1
new_world_tapir.n.01,tapir.n.01,1
cactus_mouse.n.01,mouse.n.01,1
english_springer.n.01,mammal.n.01,1
pony.n.01,mammal.n.01,1
musk_ox.n.01,ungulate.n.01,1
panther.n.02,mammal.n.01,1
pinche.n.01,placental.n.01,1
whirlaway.n.01,placental.n.01,1
kid.n.05,ruminant.n.01,1
english_springer.n.01,carnivore.n.01,1
longwool.n.01,ungulate.n.01,1
sled_dog.n.01,canine.n.02,1
courser.n.03,mammal.n.01,1
woolly_monkey.n.01,mammal.n.01,1
three-toed_sloth.n.01,placental.n.01,1
columbian_mammoth.n.01,elephant.n.01,1
exmoor.n.02,pony.n.05,1
groenendael.n.01,carnivore.n.01,1
scotch_terrier.n.01,mammal.n.01,1
toy_manchester.n.01,mammal.n.01,1
bluetick.n.01,canine.n.02,1
nonstarter.n.02,equine.n.01,1
palomino.n.01,mammal.n.01,1
mylodon.n.01,mammal.n.01,1
hairy-legged_vampire_bat.n.01,bat.n.01,1
yak.n.02,mammal.n.01,1
old_world_buffalo.n.01,ruminant.n.01,1
glutton.n.02,musteline_mammal.n.01,1
american_water_spaniel.n.01,mammal.n.01,1
spotted_skunk.n.01,placental.n.01,1
true_marmoset.n.01,mammal.n.01,1
hack.n.07,odd-toed_ungulate.n.01,1
woolly_mammoth.n.01,pachyderm.n.01,1
tibetan_terrier.n.01,hunting_dog.n.01,1
red-backed_mouse.n.01,placental.n.01,1
rhodesian_man.n.01,homo.n.02,1
argali.n.01,placental.n.01,1
tarpan.n.01,horse.n.01,1
alaska_fur_seal.n.01,pinniped_mammal.n.01,1
giraffe.n.01,ruminant.n.01,1
hudson_bay_collared_lemming.n.01,rodent.n.01,1
griffon.n.02,canine.n.02,1
kit_fox.n.02,canine.n.02,1
black-and-tan_coonhound.n.01,dog.n.01,1
bucking_bronco.n.01,horse.n.01,1
airedale.n.01,terrier.n.01,1
wether.n.01,placental.n.01,1
drill.n.02,monkey.n.01,1
snow_leopard.n.01,placental.n.01,1
anthropoid_ape.n.01,placental.n.01,1
german_shepherd.n.01,shepherd_dog.n.01,1
giant_eland.n.01,ruminant.n.01,1
silky_terrier.n.01,terrier.n.01,1
red_poll.n.01,bovid.n.01,1
white_wolf.n.01,wolf.n.01,1
tom.n.02,placental.n.01,1
silky_terrier.n.01,mammal.n.01,1
lippizan.n.01,placental.n.01,1
puku.n.01,even-toed_ungulate.n.01,1
pangolin.n.01,mammal.n.01,1
numbat.n.01,mammal.n.01,1
sausage_dog.n.01,canine.n.02,1
brown_rat.n.01,rodent.n.01,1
samoyed.n.03,dog.n.01,1
homo.n.02,placental.n.01,1
rock_squirrel.n.01,rodent.n.01,1
chipmunk.n.01,squirrel.n.01,1
prancer.n.01,saddle_horse.n.01,1
welsh.n.03,mammal.n.01,1
sassaby.n.01,bovid.n.01,1
marsh_hare.n.01,wood_rabbit.n.01,1
tiglon.n.01,placental.n.01,1
exmoor.n.01,bovid.n.01,1
abyssinian.n.01,carnivore.n.01,1
american_marten.n.01,carnivore.n.01,1
staghound.n.01,carnivore.n.01,1
leopard_cat.n.01,wildcat.n.03,1
babirusa.n.01,even-toed_ungulate.n.01,1
american_badger.n.01,carnivore.n.01,1
pariah_dog.n.01,carnivore.n.01,1
right_whale.n.01,cetacean.n.01,1
seattle_slew.n.01,mammal.n.01,1
boarhound.n.01,canine.n.02,1
golden_retriever.n.01,carnivore.n.01,1
anthropoid.n.02,mammal.n.01,1
longhorn.n.01,placental.n.01,1
large_civet.n.01,civet.n.01,1
yellow-throated_marten.n.01,musteline_mammal.n.01,1
barren_ground_caribou.n.01,ruminant.n.01,1
feist.n.01,placental.n.01,1
java_man.n.01,primate.n.02,1
hairy-legged_vampire_bat.n.01,vampire_bat.n.01,1
afghan_hound.n.01,carnivore.n.01,1
indian_buffalo.n.01,ungulate.n.01,1
attack_dog.n.01,carnivore.n.01,1
fanaloka.n.01,mammal.n.01,1
european_wildcat.n.01,feline.n.01,1
retriever.n.01,mammal.n.01,1
broadtail.n.02,mammal.n.01,1
black_squirrel.n.01,tree_squirrel.n.01,1
vixen.n.02,placental.n.01,1
pademelon.n.01,kangaroo.n.01,1
broodmare.n.01,mare.n.01,1
cynocephalus_variegatus.n.01,mammal.n.01,1
water_dog.n.02,placental.n.01,1
pied_lemming.n.01,rodent.n.01,1
lapin.n.02,mammal.n.01,1
gazelle.n.01,even-toed_ungulate.n.01,1
lemur.n.01,mammal.n.01,1
fawn.n.02,placental.n.01,1
impala.n.01,bovid.n.01,1
water_buffalo.n.01,even-toed_ungulate.n.01,1
seizure-alert_dog.n.01,canine.n.02,1
cinnamon_bear.n.01,american_black_bear.n.01,1
pole_horse.n.02,ungulate.n.01,1
american_flying_squirrel.n.01,placental.n.01,1
tasmanian_devil.n.01,dasyurid_marsupial.n.01,1
monkey.n.01,mammal.n.01,1
suslik.n.01,ground_squirrel.n.02,1
feist.n.01,canine.n.02,1
giant_panda.n.01,procyonid.n.01,1
sperm_whale.n.01,mammal.n.01,1
kudu.n.01,ungulate.n.01,1
brocket.n.01,ruminant.n.01,1
jackal.n.01,mammal.n.01,1
australopithecus_boisei.n.01,hominid.n.01,1
siamese_cat.n.01,domestic_cat.n.01,1
lion_cub.n.01,mammal.n.01,1
tibetan_terrier.n.01,terrier.n.01,1
domestic_sheep.n.01,mammal.n.01,1
flying_phalanger.n.01,marsupial.n.01,1
orange_bat.n.01,carnivorous_bat.n.01,1
jersey.n.05,dairy_cattle.n.01,1
common_eland.n.01,eland.n.01,1
syrian_bear.n.01,mammal.n.01,1
marmoset.n.01,primate.n.02,1
australian_sea_lion.n.01,placental.n.01,1
brown_lemming.n.01,rodent.n.01,1
bitch.n.04,mammal.n.01,1
white_elephant.n.02,pachyderm.n.01,1
pembroke.n.01,placental.n.01,1
grey_fox.n.01,mammal.n.01,1
american_staffordshire_terrier.n.01,hunting_dog.n.01,1
affirmed.n.01,horse.n.01,1
longhorn.n.01,beef.n.01,1
pygmy_marmoset.n.01,mammal.n.01,1
kid.n.05,goat.n.01,1
german_short-haired_pointer.n.01,canine.n.02,1
hedgehog.n.02,placental.n.01,1
shetland_sheepdog.n.01,dog.n.01,1
hackney.n.02,harness_horse.n.01,1
brown_swiss.n.01,bovine.n.01,1
new_world_tapir.n.01,mammal.n.01,1
boxer.n.04,mammal.n.01,1
silky_anteater.n.01,anteater.n.02,1
cinnamon_bear.n.01,mammal.n.01,1
megatherian.n.01,mammal.n.01,1
polo_pony.n.01,mammal.n.01,1
bovid.n.01,placental.n.01,1
giant_schnauzer.n.01,hunting_dog.n.01,1
galago.n.01,lemur.n.01,1
impala.n.01,antelope.n.01,1
irish_water_spaniel.n.01,placental.n.01,1
wolf.n.01,placental.n.01,1
springer.n.02,placental.n.01,1
peludo.n.01,edentate.n.01,1
border_terrier.n.01,canine.n.02,1
spitz.n.01,canine.n.02,1
snake_muishond.n.01,muishond.n.01,1
harrier.n.02,carnivore.n.01,1
spitz.n.01,carnivore.n.01,1
domestic_cat.n.01,mammal.n.01,1
pithecanthropus.n.01,hominid.n.01,1
puppy.n.01,carnivore.n.01,1
bassarisk.n.01,mammal.n.01,1
vaquita.n.01,dolphin.n.02,1
dandie_dinmont.n.01,dog.n.01,1
japanese_spaniel.n.01,mammal.n.01,1
gaur.n.01,bovine.n.01,1
long-tailed_porcupine.n.01,mammal.n.01,1
bellwether.n.02,ruminant.n.01,1
mara.n.02,rodent.n.01,1
dingo.n.01,mammal.n.01,1
barren_ground_caribou.n.01,ungulate.n.01,1
green_monkey.n.01,old_world_monkey.n.01,1
bushbuck.n.01,antelope.n.01,1
horseshoe_bat.n.01,bat.n.01,1
billy.n.02,goat.n.01,1
entlebucher.n.01,carnivore.n.01,1
cow_pony.n.01,placental.n.01,1
killer_whale.n.01,whale.n.02,1
canine.n.02,placental.n.01,1
serval.n.01,wildcat.n.03,1
fox_terrier.n.01,carnivore.n.01,1
atlantic_walrus.n.01,pinniped_mammal.n.01,1
english_foxhound.n.01,hound.n.01,1
poodle.n.01,placental.n.01,1
mink.n.03,placental.n.01,1
american_mink.n.01,mammal.n.01,1
dall_sheep.n.01,mammal.n.01,1
ram.n.05,mammal.n.01,1
rhodesian_ridgeback.n.01,canine.n.02,1
hampshire.n.02,domestic_sheep.n.01,1
springer.n.02,even-toed_ungulate.n.01,1
schnauzer.n.01,mammal.n.01,1
ocelot.n.01,mammal.n.01,1
equine.n.01,odd-toed_ungulate.n.01,1
lion_cub.n.01,carnivore.n.01,1
seattle_slew.n.01,odd-toed_ungulate.n.01,1
buckskin.n.01,placental.n.01,1
capuchin.n.02,mammal.n.01,1
toy_manchester.n.01,canine.n.02,1
gaur.n.01,asian_wild_ox.n.01,1
tom.n.02,mammal.n.01,1
brahman.n.04,mammal.n.01,1
phyllostomus_hastatus.n.01,leafnose_bat.n.01,1
great_pyrenees.n.01,canine.n.02,1
leveret.n.01,placental.n.01,1
striped_skunk.n.01,skunk.n.04,1
wallaby.n.01,metatherian.n.01,1
mediterranean_water_shrew.n.01,mammal.n.01,1
eastern_chipmunk.n.01,rodent.n.01,1
beaver_rat.n.01,placental.n.01,1
banteng.n.01,bovid.n.01,1
longtail_weasel.n.01,placental.n.01,1
old_world_least_weasel.n.01,mammal.n.01,1
jird.n.01,rodent.n.01,1
stud.n.04,horse.n.01,1
snow_leopard.n.01,big_cat.n.01,1
common_raccoon.n.01,procyonid.n.01,1
plow_horse.n.01,workhorse.n.02,1
tabby.n.01,domestic_cat.n.01,1
lesser_rorqual.n.01,cetacean.n.01,1
monkey.n.01,primate.n.02,1
aurochs.n.02,even-toed_ungulate.n.01,1
male_horse.n.01,placental.n.01,1
squirrel.n.01,rodent.n.01,1
lion.n.01,mammal.n.01,1
bushbuck.n.01,even-toed_ungulate.n.01,1
blacktail_prairie_dog.n.01,prairie_dog.n.01,1
european_lemming.n.01,lemming.n.01,1
ibex.n.01,ruminant.n.01,1
old_world_porcupine.n.01,porcupine.n.01,1
black_fox.n.01,fox.n.01,1
gelding.n.01,placental.n.01,1
welsh_terrier.n.01,placental.n.01,1
blue_point_siamese.n.01,domestic_cat.n.01,1
entellus.n.01,langur.n.01,1
lapdog.n.01,placental.n.01,1
old_world_monkey.n.01,primate.n.02,1
welsh_springer_spaniel.n.01,springer_spaniel.n.01,1
blacktail_jackrabbit.n.01,placental.n.01,1
manx.n.02,feline.n.01,1
flying_lemur.n.01,placental.n.01,1
jungle_cat.n.01,placental.n.01,1
kangaroo.n.01,metatherian.n.01,1
samoyed.n.03,mammal.n.01,1
soft-coated_wheaten_terrier.n.01,placental.n.01,1
count_fleet.n.01,thoroughbred.n.02,1
howler_monkey.n.01,primate.n.02,1
bernese_mountain_dog.n.01,carnivore.n.01,1
carabao.n.01,mammal.n.01,1
bactrian_camel.n.01,camel.n.01,1
thylacine.n.01,dasyurid_marsupial.n.01,1
wire-haired_fox_terrier.n.01,canine.n.02,1
mastodon.n.01,proboscidean.n.01,1
zoril.n.01,placental.n.01,1
bighorn.n.02,mammal.n.01,1
cow_pony.n.01,saddle_horse.n.01,1
canine.n.02,carnivore.n.01,1
dik-dik.n.01,ungulate.n.01,1
indri.n.01,lemur.n.01,1
water_spaniel.n.01,sporting_dog.n.01,1
silky_tamarin.n.01,monkey.n.01,1
plains_pocket_gopher.n.01,pocket_rat.n.01,1
fissipedia.n.01,placental.n.01,1
bowhead.n.01,mammal.n.01,1
gee-gee.n.01,ungulate.n.01,1
lesser_kudu.n.01,kudu.n.01,1
common_dolphin.n.01,toothed_whale.n.01,1
hippopotamus.n.01,mammal.n.01,1
spotted_hyena.n.01,canine.n.02,1
bear.n.01,carnivore.n.01,1
titi.n.03,new_world_monkey.n.01,1
guereza.n.01,monkey.n.01,1
timber_wolf.n.01,wolf.n.01,1
entellus.n.01,placental.n.01,1
siamese_cat.n.01,mammal.n.01,1
babirusa.n.01,mammal.n.01,1
retriever.n.01,carnivore.n.01,1
palomino.n.01,equine.n.01,1
working_dog.n.01,mammal.n.01,1
lesser_ape.n.01,ape.n.01,1
boxer.n.04,carnivore.n.01,1
dandie_dinmont.n.01,hunting_dog.n.01,1
civet.n.01,carnivore.n.01,1
american_mink.n.01,placental.n.01,1
saluki.n.01,mammal.n.01,1
galloway.n.02,cattle.n.01,1
aberdeen_angus.n.01,cattle.n.01,1
white-tailed_jackrabbit.n.01,mammal.n.01,1
wolf_pup.n.01,carnivore.n.01,1
stablemate.n.01,horse.n.01,1
border_collie.n.01,dog.n.01,1
stalking-horse.n.04,ungulate.n.01,1
sinanthropus.n.01,mammal.n.01,1
steeplechaser.n.01,ungulate.n.01,1
affirmed.n.01,racehorse.n.01,1
weimaraner.n.01,placental.n.01,1
margay.n.01,mammal.n.01,1
welsh.n.03,even-toed_ungulate.n.01,1
coonhound.n.01,canine.n.02,1
squirrel_monkey.n.01,monkey.n.01,1
european_wildcat.n.01,mammal.n.01,1
horseshoe_bat.n.02,leafnose_bat.n.01,1
saddle_horse.n.01,horse.n.01,1
field_spaniel.n.01,hunting_dog.n.01,1
alaska_fur_seal.n.01,mammal.n.01,1
spotted_lynx.n.01,placental.n.01,1
standard_schnauzer.n.01,canine.n.02,1
tiger.n.02,carnivore.n.01,1
serow.n.01,placental.n.01,1
rabbit.n.01,leporid.n.01,1
crab-eating_raccoon.n.01,procyonid.n.01,1
miniature_poodle.n.01,poodle.n.01,1
otterhound.n.01,mammal.n.01,1
chipmunk.n.01,mammal.n.01,1
flickertail.n.01,squirrel.n.01,1
hack.n.06,mammal.n.01,1
pine_vole.n.01,wood_rat.n.01,1
eastern_cottontail.n.01,placental.n.01,1
lemur.n.01,primate.n.02,1
plow_horse.n.01,odd-toed_ungulate.n.01,1
tibetan_mastiff.n.01,dog.n.01,1
brown_swiss.n.01,ruminant.n.01,1
cavalry_horse.n.01,horse.n.01,1
polar_hare.n.01,leporid.n.01,1
eurasian_otter.n.01,placental.n.01,1
pekinese.n.01,toy_dog.n.01,1
equine.n.01,mammal.n.01,1
coydog.n.01,coyote.n.01,1
shepherd_dog.n.01,working_dog.n.01,1
cape_buffalo.n.01,ungulate.n.01,1
devon.n.02,mammal.n.01,1
european_water_shrew.n.01,insectivore.n.01,1
schipperke.n.01,placental.n.01,1
water_dog.n.02,dog.n.01,1
dhole.n.01,canine.n.02,1
hereford.n.01,ruminant.n.01,1
